Date-Time wind dlwrf dswrf tas shum pres ppt
04/23/2006-06 0.6359496 406.6452 0.00000 296.1943 0.01748601 100791.2 0.0000000
04/23/2006-09 0.6144287 406.4924 56.52839 297.0515 0.01821739 100820.5 0.0000000
04/23/2006-12 0.6634205 415.0606 403.14130 300.0910 0.02140919 100677.9 0.0000000
04/23/2006-15 0.7829249 414.0585 655.82210 305.3130 0.02880947 100363.2 0.0000000
04/23/2006-18 0.8039487 430.2550 371.79750 306.0098 0.02998209 100358.7 0.0000000
04/23/2006-21 0.7264918 431.0400 62.58839 302.1813 0.02347768 100664.6 0.0000000
04/24/2006-00 0.6264597 421.1964 0.00000 299.0659 0.01872891 100754.7 0.0000000
04/24/2006-03 0.5038522 421.4385 0.00000 297.8258 0.01757588 100629.5 0.0000000
04/24/2006-06 0.4852683 410.1857 0.00000 297.8862 0.01870709 100617.3 1.1901290
04/24/2006-09 0.5707079 409.8839 64.17200 299.2472 0.02094232 100718.0 2.3523650
04/24/2006-12 0.5643083 426.9762 344.66540 301.4376 0.02405837 100652.9 3.8121330
04/24/2006-15 0.4660695 426.3751 530.52890 304.4574 0.02884788 100422.1 0.0000000
04/24/2006-18 0.4650442 435.0812 299.93620 304.3663 0.02863957 100420.0 0.0000000
04/24/2006-21 0.5612325 435.7556 49.90075 301.1640 0.02316189 100646.7 0.6508519
04/25/2006-00 0.5759574 418.5532 0.00000 298.9806 0.01942753 100715.6 0.0000000
04/25/2006-03 0.5092189 418.9151 0.00000 297.2354 0.01734426 100626.5 1.2831080
04/25/2006-06 0.4716253 415.0049 0.00000 297.0892 0.01767400 100656.4 0.0000000
04/25/2006-09 0.4631767 414.7032 55.65003 298.5417 0.01965726 100805.2 1.0692570
04/25/2006-12 0.5145122 422.0939 338.59810 301.1013 0.02320015 100749.1 0.0000000
04/25/2006-15 0.6256319 421.3667 534.90110 304.7680 0.02868305 100488.0 0.5578731
04/25/2006-18 0.6678458 430.8225 310.31760 304.8563 0.02820138 100503.5 1.4504700
04/25/2006-21 0.6411541 431.5394 58.36459 301.3664 0.02266066 100795.5 0.0000000
04/26/2006-00 0.5534366 420.9278 0.00000 298.8022 0.01939376 100867.1 0.0000000
04/26/2006-03 0.4046932 421.2806 0.00000 297.0250 0.01767314 100718.3 0.0000000
04/26/2006-06 0.3627995 425.2576 0.00000 296.7502 0.01786549 100730.0 0.0000000
04/26/2006-09 0.4277554 424.9882 32.33047 297.9778 0.01940733 100902.3 0.4648942
04/26/2006-12 0.4341516 426.4634 274.88240 300.8722 0.02293400 100809.8 0.0000000
04/26/2006-15 0.3819882 425.5505 458.44580 305.4337 0.03007584 100452.5 0.0000000
04/26/2006-18 0.4130295 432.1236 260.86710 305.5369 0.03056427 100444.1 0.0000000
04/26/2006-21 0.5272754 433.0318 44.97320 301.1820 0.02308903 100784.6 0.9390863
04/27/2006-00 0.5259016 424.8677 0.00000 298.6071 0.01864040 100883.5 0.0000000
04/27/2006-03 0.4089079 425.0602 0.00000 297.6764 0.01755992 100740.6 0.0000000
04/27/2006-06 0.3377517 415.2928 0.00000 297.8024 0.01860309 100770.9 0.0000000
04/27/2006-09 0.3124328 415.0445 55.01283 298.9850 0.02031701 100974.3 0.0000000
04/27/2006-12 0.4267479 429.7847 303.55520 301.0472 0.02275040 100871.9 0.3533196
04/27/2006-15 0.6806970 429.1964 469.60170 303.9891 0.02712311 100463.6 0.0000000
04/27/2006-18 0.7514750 432.1557 275.34620 304.0116 0.02742933 100435.7 1.0506610
04/27/2006-21 0.6390818 432.7508 54.28680 301.1147 0.02281987 100788.3 0.0000000
04/28/2006-00 0.5802901 427.9813 0.00000 299.1254 0.01961230 100886.2 0.0000000
04/28/2006-03 0.5751000 428.1403 0.00000 298.2795 0.01872254 100729.8 0.0000000
04/28/2006-06 0.5500405 420.7050 0.00000 298.0883 0.01921699 100718.2 0.0000000
04/28/2006-09 0.5051116 420.5921 40.48616 298.5516 0.02011544 100851.6 0.0000000
04/28/2006-12 0.5288837 424.5122 304.74370 300.5780 0.02276335 100764.4 0.0000000
04/28/2006-15 0.6213566 423.8004 499.08940 304.1676 0.02814933 100456.3 0.0000000
04/28/2006-18 0.6847898 432.4519 286.63420 304.2427 0.02817254 100417.8 5.5694330
04/28/2006-21 0.7191833 433.1766 51.80238 300.8033 0.02258427 100648.9 0.0000000
04/29/2006-00 0.6656804 424.9628 0.00000 298.4680 0.01901969 100719.5 0.0000000
04/29/2006-03 0.5242812 425.1641 0.00000 297.4472 0.01794166 100629.8 0.0000000
04/29/2006-06 0.4525152 425.9748 0.00000 297.3658 0.01850784 100650.9 0.0000000
04/29/2006-09 0.4503824 425.7863 32.08055 298.2238 0.01980805 100782.7 0.0000000
04/29/2006-12 0.4620370 426.1201 288.38430 300.8984 0.02325081 100675.0 0.0000000
04/29/2006-15 0.4874791 425.2289 483.95230 305.3899 0.03022414 100327.7 0.0000000
04/29/2006-18 0.6034777 429.6756 285.17160 305.4664 0.03019011 100321.4 0.0000000
04/29/2006-21 0.8100330 430.5601 57.52294 301.1281 0.02298457 100656.3 0.0000000
04/30/2006-00 0.8272847 422.3964 0.00000 298.3940 0.01896291 100757.4 0.0000000
04/30/2006-03 0.6552327 422.6824 0.00000 297.0319 0.01738503 100624.6 0.0000000
04/30/2006-06 0.5456482 409.4920 0.00000 297.0277 0.01767612 100638.5 0.0000000
04/30/2006-09 0.4985311 409.2232 57.17435 298.3814 0.01940526 100799.3 0.0000000
04/30/2006-12 0.4893063 420.9100 365.52620 301.1165 0.02307256 100730.8 0.0000000
04/30/2006-15 0.5179738 420.0937 582.18350 305.2330 0.02947834 100432.8 0.0000000
04/30/2006-18 0.5779378 431.3520 327.89940 305.2968 0.02944171 100415.1 1.6457260
04/30/2006-21 0.6691985 432.1599 54.06782 301.3081 0.02292462 100677.7 0.2975323
05/01/2006-00 0.5719090 420.5936 0.00000 298.4482 0.01870719 100807.4 0.0000000
05/01/2006-03 0.4654940 420.8881 0.00000 297.0373 0.01711140 100694.6 0.0000000
05/01/2006-06 0.4456456 414.1181 0.00000 296.9631 0.01740986 100715.9 0.0000000
05/01/2006-09 0.5123637 413.8574 49.20255 298.2254 0.01908763 100871.1 0.0000000
05/01/2006-12 0.6053591 422.5768 309.86450 300.6644 0.02238388 100771.2 0.0000000
05/01/2006-15 0.7246317 421.8510 492.01650 304.2800 0.02771506 100416.1 0.3133487
05/01/2006-18 0.7573969 432.7618 284.06300 304.5423 0.02770230 100385.7 0.0000000
05/01/2006-21 0.7036548 433.4043 52.70846 301.4512 0.02274844 100680.0 0.3002925
05/02/2006-00 0.6047126 417.2952 0.00000 299.1414 0.01958590 100791.2 0.0000000
05/02/2006-03 0.4605704 417.7046 0.00000 297.1435 0.01744856 100719.0 0.0000000
05/02/2006-06 0.4104015 413.0030 0.00000 296.8022 0.01741234 100800.8 0.0000000
05/02/2006-09 0.4542058 412.7343 46.92836 298.1175 0.01898741 101036.8 0.0000000
05/02/2006-12 0.5500888 425.5212 283.07640 300.4285 0.02180105 100981.5 0.0000000
05/02/2006-15 0.6980504 424.8680 445.53960 303.7354 0.02656235 100634.9 0.0000000
05/02/2006-18 0.7593144 432.5601 259.43330 303.9596 0.02693616 100588.0 5.1963660
05/02/2006-21 0.7338807 433.1388 50.04165 301.1010 0.02257501 100840.7 0.4700230
05/03/2006-00 0.6838036 424.8309 0.00000 298.7699 0.01936114 100896.4 0.0000000
05/03/2006-03 0.6090831 424.9877 0.00000 297.9115 0.01852414 100755.4 0.0000000
05/03/2006-06 0.5839861 418.0097 0.00000 297.8172 0.01890099 100770.2 0.0000000
05/03/2006-09 0.6085129 417.8715 46.04633 298.4869 0.01992418 100940.8 2.4284520
05/03/2006-12 0.6112443 422.6400 301.81690 300.5429 0.02260248 100869.4 0.0000000
05/03/2006-15 0.5921803 421.9575 482.53490 303.9853 0.02761876 100555.9 0.6397536
05/03/2006-18 0.5635762 432.9500 274.77940 304.1844 0.02762340 100511.5 0.0000000
05/03/2006-21 0.5254321 433.5839 48.01516 301.1402 0.02268486 100736.3 0.0000000
05/04/2006-00 0.4981014 430.3644 0.00000 299.1398 0.01969112 100811.9 0.0000000
05/04/2006-03 0.4815840 430.5759 0.00000 298.0489 0.01856660 100738.5 0.0000000
05/04/2006-06 0.4270101 417.3910 0.00000 297.8953 0.01902009 100734.8 0.0000000
05/04/2006-09 0.3343796 417.2203 43.42123 298.6792 0.02032206 100800.7 0.0000000
05/04/2006-12 0.3888563 427.8136 274.22710 300.6351 0.02300420 100747.2 0.0000000
05/04/2006-15 0.5904400 427.1855 435.23130 303.7628 0.02776691 100574.2 0.2480677
05/04/2006-18 0.6219962 433.5348 244.39080 303.7444 0.02770664 100608.1 8.7345950
05/04/2006-21 0.4835248 434.1859 39.96537 300.5796 0.02266372 100848.9 0.0000000
05/05/2006-00 0.4588440 425.0363 0.00000 298.2187 0.01917625 100913.3 0.0000000
05/05/2006-03 0.5479538 425.2324 0.00000 297.2506 0.01810425 100801.8 0.3133487
05/05/2006-06 0.4987292 412.4248 0.00000 297.6485 0.01901567 100810.8 0.6528098
05/05/2006-09 0.3111702 412.0718 52.18010 299.4122 0.02138635 100940.4 0.0000000
05/05/2006-12 0.2645677 427.1727 282.77140 301.6728 0.02449366 100868.4 0.0000000
05/05/2006-15 0.3589219 426.6211 434.73320 304.4304 0.02877499 100595.0 0.0000000
05/05/2006-18 0.3941118 435.5335 246.51380 304.2430 0.02830179 100580.3 0.0000000
05/05/2006-21 0.3701373 436.2083 42.37180 301.1107 0.02275375 100824.3 0.0000000
05/06/2006-00 0.4133624 421.9738 0.00000 299.1946 0.01906907 100893.7 0.0000000
05/06/2006-03 0.5237871 422.2870 0.00000 297.6264 0.01730212 100788.2 0.0000000
05/06/2006-06 0.5223725 415.0774 0.00000 297.4877 0.01811861 100820.0 0.0000000
05/06/2006-09 0.4091188 414.8079 52.20672 298.7784 0.02017128 100989.3 0.0000000
05/06/2006-12 0.4151053 423.3677 302.99620 300.8789 0.02309777 100927.1 0.0000000
05/06/2006-15 0.5403319 422.7787 472.76850 303.7894 0.02748041 100633.3 0.0000000
05/06/2006-18 0.5781505 427.8794 272.71010 303.6259 0.02697875 100605.1 0.4961354
05/06/2006-21 0.5285613 428.5587 50.73112 300.3885 0.02171451 100842.6 4.2302070
05/07/2006-00 0.4809209 422.1459 0.00000 298.1570 0.01822591 100902.8 0.0000000
05/07/2006-03 0.4352294 422.3558 0.00000 297.1024 0.01717858 100785.9 0.0000000
05/07/2006-06 0.3587194 420.8925 0.00000 297.1867 0.01809746 100837.1 0.0000000
05/07/2006-09 0.2513908 420.6122 36.84351 298.4101 0.01995741 101056.1 0.0000000
05/07/2006-12 0.2112612 426.1767 262.10980 300.9750 0.02341663 101002.1 0.0000000
05/07/2006-15 0.2383304 425.4035 424.58130 304.8817 0.02954295 100674.9 0.0000000
05/07/2006-18 0.3181317 430.8943 244.69970 304.7891 0.02926839 100658.6 0.7964280
05/07/2006-21 0.4506652 431.7339 45.38469 300.6974 0.02254890 100953.2 0.0000000
05/08/2006-00 0.5010842 415.9067 0.00000 298.1928 0.01875885 100979.3 0.3264049
05/08/2006-03 0.4693887 416.3092 0.00000 296.2321 0.01662716 100736.6 0.0000000
05/08/2006-06 0.4392281 414.6088 0.00000 295.8968 0.01672452 100730.1 0.0000000
05/08/2006-09 0.4106025 414.3395 38.11156 297.1867 0.01832580 100959.8 0.0000000
05/08/2006-12 0.4952423 425.3768 262.72980 300.1902 0.02205511 100916.9 0.0000000
05/08/2006-15 0.6931474 424.4449 423.31590 304.9071 0.02888243 100601.5 0.0000000
05/08/2006-18 0.7085351 431.2608 250.65840 305.3646 0.02896536 100560.0 0.0000000
05/08/2006-21 0.5414054 432.0550 51.96069 301.5626 0.02251469 100792.6 0.9008775
05/09/2006-00 0.4224811 423.9884 0.00000 298.6107 0.01826141 100834.4 3.3162740
05/09/2006-03 0.3517620 424.2995 0.00000 296.9946 0.01678916 100685.5 7.0372900
05/09/2006-06 0.3234036 416.5522 0.00000 296.8570 0.01760416 100706.6 0.4961354
05/09/2006-09 0.3374059 416.2621 48.67815 298.1980 0.01966206 100897.7 0.8486527
05/09/2006-12 0.3541913 423.2893 298.92000 300.6452 0.02296829 100860.6 0.0000000
05/09/2006-15 0.3737595 422.5823 471.52350 304.1989 0.02846230 100595.3 0.0000000
05/09/2006-18 0.3590989 434.9429 262.31510 304.3063 0.02859643 100603.4 0.0000000
05/09/2006-21 0.3102092 435.6312 41.03347 300.9673 0.02310590 100885.1 0.0000000
05/10/2006-00 0.3249777 422.3740 0.00000 298.6866 0.01956565 100988.6 0.0000000
05/10/2006-03 0.4034044 422.6678 0.00000 297.2308 0.01794055 100914.0 1.8539800
05/10/2006-06 0.3899916 416.8405 0.00000 297.1406 0.01838541 100931.7 0.2611239
05/10/2006-09 0.2847396 416.5725 48.04194 298.4157 0.02003776 101041.8 0.0000000
05/10/2006-12 0.3147261 427.1254 276.20410 300.5742 0.02260255 100955.4 0.0000000
05/10/2006-15 0.4799512 426.5166 429.86810 303.6161 0.02710643 100672.6 0.0000000
05/10/2006-18 0.5290666 434.9247 241.99680 303.6975 0.02751205 100658.8 0.0000000
05/10/2006-21 0.4620723 435.5139 40.29090 300.8185 0.02313060 100913.9 0.0000000
05/11/2006-00 0.4335284 425.9103 0.00000 298.6720 0.02004355 101012.3 0.0000000
05/11/2006-03 0.4434347 426.1527 0.00000 297.5193 0.01859337 100954.0 0.0000000
05/11/2006-06 0.4658766 423.4357 0.00000 297.3573 0.01844005 101008.3 0.0000000
05/11/2006-09 0.5008541 423.2657 44.17456 298.1862 0.01945673 101175.2 0.0000000
05/11/2006-12 0.5459976 420.8729 301.53680 300.2964 0.02228456 101067.6 0.0000000
05/11/2006-15 0.6013071 420.2063 484.86620 303.6880 0.02717840 100685.4 0.0000000
05/11/2006-18 0.5760068 434.5307 275.83330 303.9763 0.02716845 100638.2 0.0000000
05/11/2006-21 0.4700968 435.1255 48.32927 301.1613 0.02253103 100925.9 0.0000000
05/12/2006-00 0.3934964 417.3352 0.00000 298.9777 0.01934967 100990.6 0.0000000
05/12/2006-03 0.3462057 417.8491 0.00000 296.3202 0.01655539 100832.2 0.0000000
05/12/2006-06 0.3471069 414.7510 0.00000 295.8479 0.01653842 100828.5 0.0000000
05/12/2006-09 0.3962002 414.3967 39.56416 297.5607 0.01866332 100979.4 0.0000000
05/12/2006-12 0.5349638 421.0023 284.75290 300.2604 0.02214648 100945.7 0.0000000
05/12/2006-15 0.7633979 420.2766 461.87890 303.9469 0.02759080 100727.1 0.0000000
05/12/2006-18 0.7885048 431.4245 261.06240 304.1696 0.02777081 100730.1 0.0000000
05/12/2006-21 0.6102844 432.1072 44.37220 300.9286 0.02228869 100954.4 0.0000000
05/13/2006-00 0.5605476 423.1996 0.00000 298.2405 0.01802048 101014.4 0.0000000
05/13/2006-03 0.6392944 423.3923 0.00000 297.2532 0.01703614 100910.6 0.0000000
05/13/2006-06 0.6336018 415.1987 0.00000 297.1916 0.01795224 100905.2 0.0000000
05/13/2006-09 0.5434699 415.0107 55.57292 298.0556 0.01947420 100998.4 0.0000000
05/13/2006-12 0.5567552 420.0450 327.18800 300.3836 0.02254135 100928.1 0.0000000
05/13/2006-15 0.6734580 419.2903 511.66690 304.1757 0.02826983 100694.2 0.8617089
05/13/2006-18 0.6708393 435.3281 285.25240 304.4499 0.02863996 100714.4 0.2350115
05/13/2006-21 0.5488990 436.0058 45.20073 301.2063 0.02323654 100988.8 0.0000000
05/14/2006-00 0.4906461 421.6977 0.00000 298.9271 0.01964263 101049.1 0.0000000
05/14/2006-03 0.4960804 422.0716 0.00000 297.0687 0.01752156 100895.1 0.0000000
05/14/2006-06 0.5187138 413.9634 0.00000 296.6017 0.01745950 100886.0 0.0000000
05/14/2006-09 0.5585461 413.7723 40.72687 297.5260 0.01867792 101021.5 0.0000000
05/14/2006-12 0.6230968 422.1637 285.46880 299.9827 0.02167914 100972.1 0.0000000
05/14/2006-15 0.7123656 421.3788 460.98970 303.9719 0.02726718 100737.7 0.0000000
05/14/2006-18 0.6984146 430.7306 267.37180 304.3518 0.02743859 100718.7 0.0000000
05/14/2006-21 0.5812433 431.4046 51.12397 301.1225 0.02236247 100914.9 3.8776900
05/15/2006-00 0.4753830 420.8699 0.00000 298.5794 0.01898513 100964.5 0.0000000
05/15/2006-03 0.3808337 421.1750 0.00000 296.9237 0.01730728 100867.6 0.0000000
05/15/2006-06 0.3636789 417.5613 0.00000 296.6564 0.01744977 100872.3 0.0000000
05/15/2006-09 0.4239188 417.3261 42.28809 297.7773 0.01890871 100978.8 1.3970130
05/15/2006-12 0.4941071 421.7415 295.81130 300.2459 0.02199461 100918.4 4.2040950
05/15/2006-15 0.5742438 420.9961 477.44020 304.0624 0.02736056 100691.2 0.3786297
05/15/2006-18 0.5815309 434.0511 269.86250 304.4393 0.02744663 100688.9 0.0913934
05/15/2006-21 0.5159683 434.6852 45.94554 301.3766 0.02265885 100911.4 2.0759350
05/16/2006-00 0.4670034 416.1002 0.00000 298.7279 0.01929620 100979.5 0.0000000
05/16/2006-03 0.4346361 416.5620 0.00000 296.4025 0.01689432 100892.8 0.0000000
05/16/2006-06 0.3952278 407.4249 0.00000 295.9496 0.01669647 100907.9 0.0000000
05/16/2006-09 0.3487786 407.1472 48.54219 297.3691 0.01840770 101024.7 0.0000000
05/16/2006-12 0.3805644 420.9118 307.69910 300.2627 0.02209918 100975.3 0.0000000
05/16/2006-15 0.4905851 420.0761 488.12700 304.6304 0.02794273 100759.5 0.0000000
05/16/2006-18 0.5898778 427.7690 293.77640 305.0358 0.02701841 100697.6 0.6005850
05/16/2006-21 0.6784422 428.4809 64.80630 301.4786 0.02179870 100789.7 0.0000000
05/17/2006-00 0.6592917 412.7768 0.00000 298.8099 0.01946917 100774.7 0.0000000
05/17/2006-03 0.5324262 413.2546 0.00000 296.2682 0.01704379 100652.5 0.0000000
05/17/2006-06 0.4690664 406.1523 0.00000 295.6265 0.01629682 100722.0 0.0000000
05/17/2006-09 0.4692121 405.8941 47.76789 296.8847 0.01764667 100983.0 0.0000000
05/17/2006-12 0.5673580 414.8248 325.42580 299.7112 0.02125240 100948.0 0.4700230
05/17/2006-15 0.7635038 413.9817 522.98550 304.1059 0.02712810 100617.0 0.3525173
05/17/2006-18 0.8030509 427.9619 306.50500 304.7716 0.02676696 100588.9 0.0000000
05/17/2006-21 0.6859990 428.5878 61.17743 301.7083 0.02210425 100863.9 0.0000000
05/18/2006-00 0.5736027 415.4200 0.00000 298.9720 0.01940176 100962.8 0.0000000
05/18/2006-03 0.4658618 415.8918 0.00000 296.5511 0.01706373 100885.5 0.5091916
05/18/2006-06 0.4450230 409.5787 0.00000 295.9681 0.01649697 100902.9 0.0000000
05/18/2006-09 0.5110863 409.3216 42.80087 297.2229 0.01794734 101014.9 0.0000000
05/18/2006-12 0.6518878 415.5919 307.99630 299.8944 0.02141936 100954.7 0.0000000
05/18/2006-15 0.8674278 414.8116 499.47360 303.9825 0.02681264 100722.2 4.3085450
05/18/2006-18 0.9084189 424.1817 302.18630 304.3307 0.02594889 100667.4 0.2872363
05/18/2006-21 0.7748612 424.8626 67.90807 300.9393 0.02114386 100790.4 0.0000000
05/19/2006-00 0.6773611 411.8266 0.00000 298.5346 0.01913766 100801.8 0.0000000
05/19/2006-03 0.6159188 412.2008 0.00000 296.4986 0.01729503 100701.3 0.4177983
05/19/2006-06 0.5864838 404.3490 0.00000 296.0060 0.01676322 100778.5 0.0000000
05/19/2006-09 0.5890561 404.1391 48.08928 297.0570 0.01786882 101033.2 0.4830793
05/19/2006-12 0.6470708 413.9102 315.06580 299.5331 0.02084924 101024.5 5.8883440
05/19/2006-15 0.7605277 413.1760 502.87480 303.4344 0.02591216 100752.2 0.1566744
05/19/2006-18 0.7851434 425.8139 298.00200 303.9983 0.02582260 100720.6 0.0000000
05/19/2006-21 0.7209177 426.3675 62.10362 301.2250 0.02178844 100929.7 0.0000000
05/20/2006-00 0.6445084 412.3941 0.00000 298.5277 0.01903275 100976.7 0.0000000
05/20/2006-03 0.5559155 412.8389 0.00000 296.2513 0.01683908 100862.0 0.0000000
05/20/2006-06 0.5065470 405.1396 0.00000 295.7302 0.01636007 100882.6 0.0000000
05/20/2006-09 0.4964028 404.8766 46.76226 296.9644 0.01776607 101038.7 0.0000000
05/20/2006-12 0.6015202 414.6478 311.90040 299.7409 0.02130265 100993.9 0.0000000
05/20/2006-15 0.8218992 413.8315 499.44080 304.0596 0.02701150 100748.3 0.0000000
05/20/2006-18 0.8930986 422.5996 304.73360 304.5822 0.02640161 100694.9 0.0000000
05/20/2006-21 0.8151185 423.2603 70.43088 301.3087 0.02156735 100833.7 0.0000000
05/21/2006-00 0.7570466 411.3761 0.00000 298.8395 0.01928702 100847.9 0.0000000
05/21/2006-03 0.7188830 411.8004 0.00000 296.6150 0.01716637 100737.2 0.0000000
05/21/2006-06 0.6917774 406.7804 0.00000 295.9141 0.01642811 100793.9 0.0000000
05/21/2006-09 0.6757298 406.6104 45.05981 296.7368 0.01734102 101017.9 0.0000000
05/21/2006-12 0.7004566 415.7244 301.22080 299.2904 0.02049281 100991.3 0.0000000
05/21/2006-15 0.7659580 414.8995 482.58490 303.5750 0.02613646 100714.0 0.0000000
05/21/2006-18 0.7806316 422.8410 289.71880 304.0529 0.02588374 100677.2 0.0000000
05/21/2006-21 0.7444776 423.5128 63.29488 300.7242 0.02110246 100881.2 0.0000000
05/22/2006-00 0.7155843 416.6515 0.00000 298.2075 0.01859538 100906.0 0.0000000
05/22/2006-03 0.6939517 416.9183 0.00000 296.8126 0.01734937 100751.7 0.0000000
05/22/2006-06 0.6950940 411.6618 0.00000 296.5608 0.01713517 100802.3 0.0000000
05/22/2006-09 0.7190111 411.4744 45.60885 297.4521 0.01816058 101057.7 0.0000000
05/22/2006-12 0.7654110 417.4769 292.52210 299.7480 0.02105186 101036.6 0.0000000
05/22/2006-15 0.8342937 416.7610 465.22600 303.4482 0.02596889 100739.0 0.0000000
05/22/2006-18 0.8299393 423.7715 280.49420 303.7288 0.02556935 100699.3 0.0000000
05/22/2006-21 0.7523478 424.3987 62.18144 300.5897 0.02109577 100917.5 0.0000000
05/23/2006-00 0.7127778 412.2585 0.00000 298.2358 0.01870769 100941.0 0.5091916
05/23/2006-03 0.7112293 412.5623 0.00000 296.6317 0.01716433 100769.8 0.0000000
05/23/2006-06 0.6835519 408.1799 0.00000 296.1466 0.01662938 100804.0 0.3133487
05/23/2006-09 0.6297455 408.0535 41.25773 296.7807 0.01733232 101043.5 1.9845420
05/23/2006-12 0.6639390 414.4124 302.92710 299.3501 0.02048266 101026.7 0.0000000
05/23/2006-15 0.7861325 413.5488 493.07990 303.8546 0.02627441 100753.7 0.0000000
05/23/2006-18 0.8067228 422.8608 297.36090 304.4174 0.02578889 100711.2 0.7964280
05/23/2006-21 0.7257098 423.5534 65.95045 301.0385 0.02076845 100899.5 0.9269899
05/24/2006-00 0.6372234 414.9400 0.00000 298.1709 0.01782441 100994.5 0.1175058
05/24/2006-03 0.5412635 415.2157 0.00000 296.6210 0.01660017 100997.0 0.0913934
05/24/2006-06 0.4757609 406.8459 0.00000 296.3266 0.01672853 101040.9 0.0000000
05/24/2006-09 0.4407154 406.6425 18.77641 297.2879 0.01809142 101126.3 0.0000000
05/24/2006-12 0.4851972 417.0117 268.16300 299.9881 0.02162567 101063.0 0.0000000
05/24/2006-15 0.6092064 416.1535 470.02140 304.4272 0.02767515 100851.0 0.0000000
05/24/2006-18 0.6605711 421.7471 288.72380 304.7451 0.02685999 100796.4 0.0000000
05/24/2006-21 0.6392913 422.5121 68.08892 300.9417 0.02120588 100899.4 0.4961354
05/25/2006-00 0.5821980 414.6235 0.00000 298.3329 0.01858445 100912.0 4.4521630
05/25/2006-03 0.4892908 414.9787 0.00000 296.4662 0.01696603 100834.1 0.0000000
05/25/2006-06 0.4576747 408.8476 0.00000 296.1309 0.01692677 100893.0 0.0000000
05/25/2006-09 0.4873497 408.6115 20.25559 297.3270 0.01836943 101088.5 0.0000000
05/25/2006-12 0.5739571 414.5112 286.12670 299.8835 0.02149855 101058.6 0.0000000
